"datetime","particle_concentration","qc_flag_particle_concentration"
"2023-10-12 12:00:00",10724.7445312533,"1b"
"2023-10-12 13:00:00",7522.18758952,"1b"
"2023-10-12 14:00:00",7365.04750162833,"1b"
"2023-10-12 15:00:00",6051.20963541333,"1b"
"2023-10-12 16:00:00",3268.53581543,"1b"
"2023-10-12 17:00:00",2755.33747152,"1b"
"2023-10-12 18:00:00",2287.937827565,"1b"
"2023-10-12 19:00:00",2710.78173421167,"1b"
"2023-10-12 20:00:00",2686.10159097833,"1b"
"2023-10-12 21:00:00",2056.64742024833,"1b"
"2023-10-12 22:00:00",2100.592842615,"1b"
"2023-10-12 23:00:00",1970.65135091333,"1b"
"2023-10-13 00:00:00",1408.13560282667,"1b"
"2023-10-13 01:00:00",924.894984943333,"1b"
"2023-10-13 02:00:00",1077.66085916833,"1b"
"2023-10-13 03:00:00",1379.17587280167,"1b"
"2023-10-13 04:00:00",1063.26117451667,"1b"
"2023-10-13 05:00:00",1108.71744792,"1b"
"2023-10-13 06:00:00",1686.68255615833,"1b"
"2023-10-13 07:00:00",2041.59829305333,"1b"
"2023-10-13 08:00:00",2228.32863973167,"1b"
"2023-10-13 09:00:00",2583.31019083667,"1b"
"2023-10-13 10:00:00",2529.80067545333,"1b"
"2023-10-13 11:00:00",2219.80861410333,"1b"
"2023-10-13 12:00:00",2183.6616923,"1b"
"2023-10-13 13:00:00",2755.09711100833,"1b"
"2023-10-13 14:00:00",2985.56647542333,"1b"
"2023-10-13 15:00:00",2727.78289388167,"1b"
"2023-10-13 16:00:00",3271.01473794833,"1b"
"2023-10-13 17:00:00",4464.6030192,"1b"
"2023-10-13 18:00:00",5783.86401367667,"1b"
"2023-10-13 19:00:00",6539.04628093,"1b"
"2023-10-13 20:00:00",5378.61976725167,"1b"
"2023-10-13 21:00:00",4187.80281983333,"1b"
"2023-10-13 22:00:00",6345.163810215,"1b"
"2023-10-13 23:00:00",6262.282120765,"1b"
"2023-10-14 00:00:00",4259.47729898833,"1b"
"2023-10-14 01:00:00",3104.87648518667,"1b"
"2023-10-14 02:00:00",2288.8057963,"1b"
"2023-10-14 03:00:00",1929.07168172667,"1b"
"2023-10-14 04:00:00",2529.64759335763,"1b"
"2023-10-14 05:00:00",2536.23180134833,"1b"
"2023-10-14 06:00:00",2111.917726645,"1b"
"2023-10-14 07:00:00",3470.24527180833,"1b"
"2023-10-14 08:00:00",3782.23917643167,"1b"
"2023-10-14 09:00:00",2848.68560384167,"1b"
"2023-10-14 10:00:00",2307.65044759167,"1b"
"2023-10-14 11:00:00",1727.72725422667,"1b"
"2023-10-14 12:00:00",2050.45386759667,"1b"
"2023-10-14 13:00:00",3025.39519857167,"1b"
"2023-10-14 14:00:00",3807.57781169,"1b"
"2023-10-14 15:00:00",2657.10405680333,"1b"
"2023-10-14 16:00:00",3885.19414875833,"1b"
"2023-10-14 17:00:00",3894.2977417,"1b"
"2023-10-14 18:00:00",5408.22264811167,"1b"
"2023-10-14 19:00:00",6112.53080240667,"1b"
"2023-10-14 20:00:00",6568.43238119,"1b"
"2023-10-14 21:00:00",6451.89003092,"1b"
"2023-10-14 22:00:00",4909.39833170167,"1b"
"2023-10-14 23:00:00",4452.90197347,"1b"
"2023-10-15 00:00:00",4065.318277995,"1b"
"2023-10-15 01:00:00",3453.859635415,"1b"
"2023-10-15 02:00:00",3156.39082437833,"1b"
"2023-10-15 03:00:00",3748.82681884833,"1b"
"2023-10-15 04:00:00",4027.16735025667,"1b"
"2023-10-15 05:00:00",3112.39348958333,"1b"
"2023-10-15 06:00:00",2566.947558595,"1b"
"2023-10-15 07:00:00",2664.16028646167,"1b"
"2023-10-15 08:00:00",3031.78518474167,"1b"
"2023-10-15 09:00:00",4159.34988200167,"1b"
"2023-10-15 10:00:00",4206.3221639,"1b"
"2023-10-15 11:00:00",4188.64161783167,"1b"
"2023-10-15 12:00:00",5981.97097168,"1b"
"2023-10-15 13:00:00",7365.97733560833,"1b"
"2023-10-15 14:00:00",7802.08089192667,"1b"
"2023-10-15 15:00:00",8057.81407064,"1b"
"2023-10-15 16:00:00",7972.14282227,"1b"
"2023-10-15 17:00:00",8473.14889323333,"1b"
"2023-10-15 18:00:00",11460.862239585,"1b"
"2023-10-15 19:00:00",17343.8367350267,"1b"
"2023-10-15 20:00:00",16746.0605631433,"1b"
"2023-10-15 21:00:00",15039.4259765717,"1b"
"2023-10-15 22:00:00",13504.761246745,"1b"
"2023-10-15 23:00:00",11706.799283855,"1b"
"2023-10-16 00:00:00",10642.035481775,"1b"
"2023-10-16 01:00:00",8718.89978027167,"1b"
"2023-10-16 02:00:00",7706.46182454667,"1b"
"2023-10-16 03:00:00",7529.50948079,"1b"
"2023-10-16 04:00:00",8820.11393229333,"1b"
"2023-10-16 05:00:00",8459.53952636667,"1b"
"2023-10-16 06:00:00",10127.9159667967,"1b"
"2023-10-16 07:00:00",17142.7289713483,"1b"
"2023-10-16 08:00:00",19087.2400716217,"1b"
"2023-10-16 09:00:00",15438.9846191333,"1b"
"2023-10-16 10:00:00",9367.63699544167,"1b"
"2023-10-16 11:00:00",5990.28151855667,"1b"
"2023-10-16 12:00:00",5450.82914225333,"1b"
"2023-10-16 13:00:00",4203.35165767288,"1b"
"2023-10-16 14:00:00",5546.03184814667,"1b"
"2023-10-16 15:00:00",6962.768522135,"1b"
"2023-10-16 16:00:00",6399.856526695,"1b"
"2023-10-16 17:00:00",6354.46944987333,"1b"
"2023-10-16 18:00:00",8073.03283691333,"1b"
"2023-10-16 19:00:00",7303.77849121333,"1b"
"2023-10-16 20:00:00",6635.65426432667,"1b"
"2023-10-16 21:00:00",6848.23610839833,"1b"
"2023-10-16 22:00:00",7008.22240397,"1b"
"2023-10-16 23:00:00",7376.61875814,"1b"
"2023-10-17 00:00:00",7250.61129557333,"1b"
"2023-10-17 01:00:00",6376.51372070667,"1b"
"2023-10-17 02:00:00",6480.63446452167,"1b"
"2023-10-17 03:00:00",6431.48012696,"1b"
"2023-10-17 04:00:00",5633.13680013,"1b"
"2023-10-17 05:00:00",7349.99611002167,"1b"
"2023-10-17 06:00:00",8251.23948568,"1b"
"2023-10-17 07:00:00",9226.40393880333,"1b"
"2023-10-17 08:00:00",12863.8796223967,"1b"
"2023-10-17 09:00:00",10814.0395507817,"1b"
"2023-10-17 10:00:00",6486.09251051538,"1b"
"2023-10-17 11:00:00",NA,"0b"
"2023-10-17 12:00:00",NA,"0b"
"2023-10-17 13:00:00",NA,"0b"
"2023-10-17 14:00:00",NA,"0b"
"2023-10-17 15:00:00",NA,"0b"
"2023-10-17 16:00:00",NA,"0b"
"2023-10-17 17:00:00",NA,"0b"
"2023-10-17 18:00:00",NA,"0b"
"2023-10-17 19:00:00",NA,"0b"
"2023-10-17 20:00:00",NA,"0b"
"2023-10-17 21:00:00",NA,"0b"
"2023-10-17 22:00:00",NA,"0b"
"2023-10-17 23:00:00",NA,"0b"
"2023-10-18 00:00:00",NA,"0b"
"2023-10-18 01:00:00",NA,"0b"
"2023-10-18 02:00:00",NA,"0b"
"2023-10-18 03:00:00",NA,"0b"
"2023-10-18 04:00:00",NA,"0b"
"2023-10-18 05:00:00",NA,"0b"
"2023-10-18 06:00:00",NA,"0b"
"2023-10-18 07:00:00",NA,"0b"
"2023-10-18 08:00:00",NA,"0b"
"2023-10-18 09:00:00",NA,"0b"
"2023-10-18 10:00:00",NA,"0b"
"2023-10-18 11:00:00",NA,"0b"
"2023-10-18 12:00:00",NA,"0b"
"2023-10-18 13:00:00",NA,"0b"
"2023-10-18 14:00:00",NA,"0b"
"2023-10-18 15:00:00",NA,"0b"
"2023-10-18 16:00:00",NA,"0b"
"2023-10-18 17:00:00",NA,"0b"
"2023-10-18 18:00:00",NA,"0b"
"2023-10-18 19:00:00",NA,"0b"
"2023-10-18 20:00:00",NA,"0b"
"2023-10-18 21:00:00",NA,"0b"
"2023-10-18 22:00:00",NA,"0b"
"2023-10-18 23:00:00",NA,"0b"
"2023-10-19 00:00:00",NA,"0b"
"2023-10-19 01:00:00",NA,"0b"
"2023-10-19 02:00:00",NA,"0b"
"2023-10-19 03:00:00",NA,"0b"
"2023-10-19 04:00:00",NA,"0b"
"2023-10-19 05:00:00",NA,"0b"
"2023-10-19 06:00:00",NA,"0b"
"2023-10-19 07:00:00",NA,"0b"
"2023-10-19 08:00:00",NA,"0b"
"2023-10-19 09:00:00",NA,"0b"
"2023-10-19 10:00:00",NA,"0b"
"2023-10-19 11:00:00",NA,"0b"
"2023-10-19 12:00:00",NA,"0b"
"2023-10-19 13:00:00",NA,"0b"
"2023-10-19 14:00:00",NA,"0b"
"2023-10-19 15:00:00",NA,"0b"
"2023-10-19 16:00:00",NA,"0b"
"2023-10-19 17:00:00",NA,"0b"
"2023-10-19 18:00:00",NA,"0b"
"2023-10-19 19:00:00",NA,"0b"
"2023-10-19 20:00:00",NA,"0b"
"2023-10-19 21:00:00",NA,"0b"
"2023-10-19 22:00:00",NA,"0b"
"2023-10-19 23:00:00",NA,"0b"
"2023-10-20 00:00:00",NA,"0b"
"2023-10-20 01:00:00",NA,"0b"
"2023-10-20 02:00:00",NA,"0b"
"2023-10-20 03:00:00",NA,"0b"
"2023-10-20 04:00:00",NA,"0b"
"2023-10-20 05:00:00",NA,"0b"
"2023-10-20 06:00:00",NA,"0b"
"2023-10-20 07:00:00",NA,"0b"
"2023-10-20 08:00:00",NA,"0b"
"2023-10-20 09:00:00",NA,"0b"
"2023-10-20 10:00:00",NA,"0b"
"2023-10-20 11:00:00",NA,"0b"
"2023-10-20 12:00:00",NA,"0b"
"2023-10-20 13:00:00",NA,"0b"
"2023-10-20 14:00:00",2371.37231444615,"1b"
"2023-10-20 15:00:00",4770.05485026333,"1b"
"2023-10-20 16:00:00",4407.35326334667,"1b"
"2023-10-20 17:00:00",3083.11356607833,"1b"
"2023-10-20 18:00:00",2775.50968017667,"1b"
"2023-10-20 19:00:00",3104.33525798167,"1b"
"2023-10-20 20:00:00",2628.337129715,"1b"
"2023-10-20 21:00:00",2560.89883219833,"1b"
"2023-10-20 22:00:00",2543.40110677167,"1b"
"2023-10-20 23:00:00",2464.14737345,"1b"
"2023-10-21 00:00:00",1807.71863403,"1b"
"2023-10-21 01:00:00",1664.82977294,"1b"
"2023-10-21 02:00:00",1335.35819193833,"1b"
"2023-10-21 03:00:00",867.529075113333,"1b"
"2023-10-21 04:00:00",945.326514685,"1b"
"2023-10-21 05:00:00",1409.74157918333,"1b"
"2023-10-21 06:00:00",2165.83256226,"1b"
"2023-10-21 07:00:00",3650.79189453,"1b"
"2023-10-21 08:00:00",3976.04314372,"1b"
"2023-10-21 09:00:00",2258.02878824667,"1b"
"2023-10-21 10:00:00",2691.00382914737,"1b"
"2023-10-21 11:00:00",NA,"0b"
"2023-10-21 12:00:00",NA,"0b"
"2023-10-21 13:00:00",NA,"0b"
"2023-10-21 14:00:00",NA,"0b"
"2023-10-21 15:00:00",NA,"0b"
"2023-10-21 16:00:00",NA,"0b"
"2023-10-21 17:00:00",NA,"0b"
"2023-10-21 18:00:00",NA,"0b"
"2023-10-21 19:00:00",NA,"0b"
"2023-10-21 20:00:00",NA,"0b"
"2023-10-21 21:00:00",NA,"0b"
"2023-10-21 22:00:00",NA,"0b"
"2023-10-21 23:00:00",NA,"0b"
"2023-10-22 00:00:00",NA,"0b"
"2023-10-22 01:00:00",NA,"0b"
"2023-10-22 02:00:00",NA,"0b"
"2023-10-22 03:00:00",NA,"0b"
"2023-10-22 04:00:00",NA,"0b"
"2023-10-22 05:00:00",NA,"0b"
"2023-10-22 06:00:00",NA,"0b"
"2023-10-22 07:00:00",NA,"0b"
"2023-10-22 08:00:00",NA,"0b"
"2023-10-22 09:00:00",NA,"0b"
"2023-10-22 10:00:00",NA,"0b"
"2023-10-22 11:00:00",NA,"0b"
"2023-10-22 12:00:00",NA,"0b"
"2023-10-22 13:00:00",NA,"0b"
"2023-10-22 14:00:00",NA,"0b"
"2023-10-22 15:00:00",NA,"0b"
"2023-10-22 16:00:00",NA,"0b"
"2023-10-22 17:00:00",NA,"0b"
"2023-10-22 18:00:00",NA,"0b"
"2023-10-22 19:00:00",NA,"0b"
"2023-10-22 20:00:00",NA,"0b"
"2023-10-22 21:00:00",NA,"0b"
"2023-10-22 22:00:00",NA,"0b"
"2023-10-22 23:00:00",NA,"0b"
"2023-10-23 00:00:00",NA,"0b"
"2023-10-23 01:00:00",NA,"0b"
"2023-10-23 02:00:00",NA,"0b"
"2023-10-23 03:00:00",NA,"0b"
"2023-10-23 04:00:00",NA,"0b"
"2023-10-23 05:00:00",NA,"0b"
"2023-10-23 06:00:00",NA,"0b"
"2023-10-23 07:00:00",NA,"0b"
"2023-10-23 08:00:00",NA,"0b"
"2023-10-23 09:00:00",NA,"0b"
"2023-10-23 10:00:00",NA,"0b"
"2023-10-23 11:00:00",NA,"0b"
"2023-10-23 12:00:00",NA,"0b"
"2023-10-23 13:00:00",NA,"0b"
"2023-10-23 14:00:00",NA,"0b"
"2023-10-23 15:00:00",NA,"0b"
"2023-10-23 16:00:00",NA,"0b"
"2023-10-23 17:00:00",NA,"0b"
"2023-10-23 18:00:00",NA,"0b"
"2023-10-23 19:00:00",NA,"0b"
"2023-10-23 20:00:00",NA,"0b"
"2023-10-23 21:00:00",NA,"0b"
"2023-10-23 22:00:00",NA,"0b"
"2023-10-23 23:00:00",NA,"0b"
"2023-10-24 00:00:00",NA,"0b"
"2023-10-24 01:00:00",NA,"0b"
"2023-10-24 02:00:00",NA,"0b"
"2023-10-24 03:00:00",NA,"0b"
"2023-10-24 04:00:00",NA,"0b"
"2023-10-24 05:00:00",NA,"0b"
"2023-10-24 06:00:00",NA,"0b"
"2023-10-24 07:00:00",NA,"0b"
"2023-10-24 08:00:00",NA,"0b"
"2023-10-24 09:00:00",NA,"0b"
"2023-10-24 10:00:00",NA,"0b"
"2023-10-24 11:00:00",NA,"0b"
"2023-10-24 12:00:00",NA,"0b"
"2023-10-24 13:00:00",NA,"0b"
"2023-10-24 14:00:00",NA,"0b"
"2023-10-24 15:00:00",NA,"0b"
"2023-10-24 16:00:00",NA,"0b"
"2023-10-24 17:00:00",NA,"0b"
"2023-10-24 18:00:00",NA,"0b"
"2023-10-24 19:00:00",NA,"0b"
"2023-10-24 20:00:00",NA,"0b"
"2023-10-24 21:00:00",NA,"0b"
"2023-10-24 22:00:00",NA,"0b"
"2023-10-24 23:00:00",NA,"0b"
"2023-10-25 00:00:00",NA,"0b"
"2023-10-25 01:00:00",NA,"0b"
"2023-10-25 02:00:00",NA,"0b"
"2023-10-25 03:00:00",NA,"0b"
"2023-10-25 04:00:00",NA,"0b"
"2023-10-25 05:00:00",NA,"0b"
"2023-10-25 06:00:00",NA,"0b"
"2023-10-25 07:00:00",NA,"0b"
"2023-10-25 08:00:00",NA,"0b"
"2023-10-25 09:00:00",NA,"0b"
"2023-10-25 10:00:00",NA,"0b"
"2023-10-25 11:00:00",NA,"0b"
"2023-10-25 12:00:00",NA,"0b"
"2023-10-25 13:00:00",NA,"0b"
"2023-10-25 14:00:00",NA,"0b"
"2023-10-25 15:00:00",NA,"0b"
"2023-10-25 16:00:00",NA,"0b"
"2023-10-25 17:00:00",NA,"0b"
