"datetime","particle_concentration","qc_flag_particle_concentration"
"2023-11-03 13:00:00",2379.80686035667,"1b"
"2023-11-03 14:00:00",3728.61478372833,"1b"
"2023-11-03 15:00:00",5245.29375814,"1b"
"2023-11-03 16:00:00",6824.16433919167,"1b"
"2023-11-03 17:00:00",7656.25895995833,"1b"
"2023-11-03 18:00:00",10065.9448160917,"1b"
"2023-11-03 19:00:00",8001.63061523667,"1b"
"2023-11-03 20:00:00",9269.28361002,"1b"
"2023-11-03 21:00:00",7840.11118164333,"1b"
"2023-11-03 22:00:00",NA,"2b"
"2023-11-03 23:00:00",NA,"2b"
"2023-11-04 00:00:00",NA,"2b"
"2023-11-04 01:00:00",NA,"2b"
"2023-11-04 02:00:00",NA,"2b"
"2023-11-04 03:00:00",NA,"2b"
"2023-11-04 04:00:00",NA,"2b"
"2023-11-04 05:00:00",NA,"2b"
"2023-11-04 06:00:00",NA,"2b"
"2023-11-04 07:00:00",NA,"2b"
"2023-11-04 08:00:00",NA,"2b"
"2023-11-04 09:00:00",NA,"2b"
"2023-11-04 10:00:00",9052.23179854043,"1b"
"2023-11-04 11:00:00",9082.50992024333,"1b"
"2023-11-04 12:00:00",9429.36598306833,"1b"
"2023-11-04 13:00:00",5953.00773112167,"1b"
"2023-11-04 14:00:00",7180.29727376333,"1b"
"2023-11-04 15:00:00",10736.967439775,"1b"
"2023-11-04 16:00:00",14489.3245768283,"1b"
"2023-11-04 17:00:00",12835.2682617167,"1b"
"2023-11-04 18:00:00",12977.8139811233,"1b"
"2023-11-04 19:00:00",16055.6144694017,"1b"
"2023-11-04 20:00:00",17284.6212727817,"1b"
"2023-11-04 21:00:00",16152.4794759067,"1b"
"2023-11-04 22:00:00",9634.27129720167,"1b"
"2023-11-04 23:00:00",7804.18955892,"1b"
"2023-11-05 00:00:00",7746.89305827,"1b"
"2023-11-05 01:00:00",8700.41268717,"1b"
"2023-11-05 02:00:00",8553.02846928136,"1b"
"2023-11-05 03:00:00",4579.47010905167,"1b"
"2023-11-05 04:00:00",3911.14696044833,"1b"
"2023-11-05 05:00:00",2943.276912435,"1b"
"2023-11-05 06:00:00",3435.74527181167,"1b"
"2023-11-05 07:00:00",3179.99748941833,"1b"
"2023-11-05 08:00:00",3559.68319905667,"1b"
"2023-11-05 09:00:00",3489.13669433667,"1b"
"2023-11-05 10:00:00",3846.59402262167,"1b"
"2023-11-05 11:00:00",3077.89490559667,"1b"
"2023-11-05 12:00:00",2852.36019490667,"1b"
"2023-11-05 13:00:00",4711.65649414,"1b"
"2023-11-05 14:00:00",6358.082503255,"1b"
"2023-11-05 15:00:00",5309.83790303729,"1b"
"2023-11-05 16:00:00",6947.42167155333,"1b"
"2023-11-05 17:00:00",18070.1241373733,"1b"
"2023-11-05 18:00:00",12954.8851074283,"1b"
"2023-11-05 19:00:00",17489.2057779967,"1b"
"2023-11-05 20:00:00",15099.6045898367,"1b"
"2023-11-05 21:00:00",12404.866406255,"1b"
"2023-11-05 22:00:00",11876.579052735,"1b"
"2023-11-05 23:00:00",9661.88075358167,"1b"
"2023-11-06 00:00:00",6761.16732585,"1b"
"2023-11-06 01:00:00",5398.94400227167,"1b"
"2023-11-06 02:00:00",4033.42841390333,"1b"
"2023-11-06 03:00:00",3007.91968179833,"1b"
"2023-11-06 04:00:00",4195.48329671833,"1b"
"2023-11-06 05:00:00",8191.086482755,"1b"
"2023-11-06 06:00:00",10471.2870768183,"1b"
"2023-11-06 07:00:00",10773.5016682933,"1b"
"2023-11-06 08:00:00",11843.4190755217,"1b"
"2023-11-06 09:00:00",10705.18152669,"1b"
"2023-11-06 10:00:00",7491.37543131833,"1b"
"2023-11-06 11:00:00",4610.32355957333,"1b"
"2023-11-06 12:00:00",4794.65860596,"1b"
"2023-11-06 13:00:00",5827.658463545,"1b"
"2023-11-06 14:00:00",5296.11628825,"1b"
"2023-11-06 15:00:00",5198.89637451167,"1b"
"2023-11-06 16:00:00",8479.91221517,"1b"
"2023-11-06 17:00:00",9656.99379069167,"1b"
"2023-11-06 18:00:00",14307.601155595,"1b"
"2023-11-06 19:00:00",13341.0100276293,"1b"
"2023-11-06 20:00:00",NA,"0b"
"2023-11-06 21:00:00",NA,"0b"
"2023-11-06 22:00:00",NA,"0b"
"2023-11-06 23:00:00",NA,"0b"
"2023-11-07 00:00:00",NA,"0b"
"2023-11-07 01:00:00",NA,"0b"
"2023-11-07 02:00:00",NA,"0b"
"2023-11-07 03:00:00",NA,"0b"
"2023-11-07 04:00:00",NA,"0b"
"2023-11-07 05:00:00",NA,"0b"
"2023-11-07 06:00:00",NA,"0b"
"2023-11-07 07:00:00",NA,"0b"
"2023-11-07 08:00:00",NA,"0b"
"2023-11-07 09:00:00",NA,"0b"
"2023-11-07 10:00:00",NA,"0b"
"2023-11-07 11:00:00",NA,"0b"
"2023-11-07 12:00:00",NA,"0b"
"2023-11-07 13:00:00",NA,"0b"
"2023-11-07 14:00:00",NA,"0b"
"2023-11-07 15:00:00",NA,"0b"
"2023-11-07 16:00:00",NA,"0b"
"2023-11-07 17:00:00",NA,"0b"
"2023-11-07 18:00:00",NA,"0b"
"2023-11-07 19:00:00",NA,"0b"
"2023-11-07 20:00:00",NA,"0b"
"2023-11-07 21:00:00",NA,"0b"
"2023-11-07 22:00:00",NA,"0b"
"2023-11-07 23:00:00",NA,"0b"
"2023-11-08 00:00:00",NA,"0b"
"2023-11-08 01:00:00",NA,"0b"
"2023-11-08 02:00:00",NA,"0b"
"2023-11-08 03:00:00",NA,"0b"
"2023-11-08 04:00:00",NA,"0b"
"2023-11-08 05:00:00",NA,"0b"
"2023-11-08 06:00:00",NA,"0b"
"2023-11-08 07:00:00",NA,"0b"
"2023-11-08 08:00:00",NA,"0b"
"2023-11-08 09:00:00",NA,"0b"
"2023-11-08 10:00:00",NA,"0b"
"2023-11-08 11:00:00",NA,"0b"
"2023-11-08 12:00:00",NA,"0b"
"2023-11-08 13:00:00",NA,"0b"
"2023-11-08 14:00:00",NA,"0b"
"2023-11-08 15:00:00",NA,"0b"
"2023-11-08 16:00:00",NA,"0b"
"2023-11-08 17:00:00",NA,"0b"
"2023-11-08 18:00:00",NA,"0b"
"2023-11-08 19:00:00",NA,"0b"
"2023-11-08 20:00:00",NA,"0b"
"2023-11-08 21:00:00",NA,"0b"
"2023-11-08 22:00:00",NA,"0b"
"2023-11-08 23:00:00",NA,"0b"
"2023-11-09 00:00:00",NA,"0b"
"2023-11-09 01:00:00",NA,"0b"
"2023-11-09 02:00:00",NA,"0b"
"2023-11-09 03:00:00",NA,"0b"
"2023-11-09 04:00:00",NA,"0b"
"2023-11-09 05:00:00",NA,"0b"
"2023-11-09 06:00:00",NA,"0b"
"2023-11-09 07:00:00",NA,"0b"
"2023-11-09 08:00:00",NA,"0b"
"2023-11-09 09:00:00",NA,"0b"
"2023-11-09 10:00:00",NA,"0b"
"2023-11-09 11:00:00",NA,"0b"
"2023-11-09 12:00:00",NA,"0b"
"2023-11-09 13:00:00",NA,"0b"
"2023-11-09 14:00:00",NA,"0b"
"2023-11-09 15:00:00",NA,"0b"
"2023-11-09 16:00:00",NA,"0b"
"2023-11-09 17:00:00",NA,"0b"
"2023-11-09 18:00:00",NA,"0b"
"2023-11-09 19:00:00",NA,"0b"
"2023-11-09 20:00:00",NA,"0b"
"2023-11-09 21:00:00",NA,"0b"
"2023-11-09 22:00:00",NA,"0b"
"2023-11-09 23:00:00",NA,"0b"
"2023-11-10 00:00:00",NA,"0b"
"2023-11-10 01:00:00",NA,"0b"
"2023-11-10 02:00:00",NA,"0b"
"2023-11-10 03:00:00",NA,"0b"
"2023-11-10 04:00:00",NA,"0b"
"2023-11-10 05:00:00",NA,"0b"
"2023-11-10 06:00:00",NA,"0b"
"2023-11-10 07:00:00",NA,"0b"
"2023-11-10 08:00:00",NA,"0b"
"2023-11-10 09:00:00",NA,"0b"
"2023-11-10 10:00:00",NA,"0b"
"2023-11-10 11:00:00",NA,"0b"
"2023-11-10 12:00:00",NA,"0b"
"2023-11-10 13:00:00",NA,"0b"
"2023-11-10 14:00:00",NA,"0b"
"2023-11-10 15:00:00",NA,"0b"
"2023-11-10 16:00:00",NA,"0b"
"2023-11-10 17:00:00",NA,"0b"
"2023-11-10 18:00:00",NA,"0b"
"2023-11-10 19:00:00",NA,"0b"
"2023-11-10 20:00:00",NA,"0b"
"2023-11-10 21:00:00",NA,"0b"
"2023-11-10 22:00:00",NA,"0b"
"2023-11-10 23:00:00",NA,"0b"
"2023-11-11 00:00:00",NA,"0b"
"2023-11-11 01:00:00",NA,"0b"
"2023-11-11 02:00:00",NA,"0b"
"2023-11-11 03:00:00",NA,"0b"
"2023-11-11 04:00:00",NA,"0b"
"2023-11-11 05:00:00",NA,"0b"
"2023-11-11 06:00:00",NA,"0b"
"2023-11-11 07:00:00",NA,"0b"
"2023-11-11 08:00:00",NA,"0b"
"2023-11-11 09:00:00",NA,"0b"
"2023-11-11 10:00:00",NA,"0b"
"2023-11-11 11:00:00",NA,"0b"
"2023-11-11 12:00:00",NA,"0b"
"2023-11-11 13:00:00",NA,"0b"
"2023-11-11 14:00:00",NA,"0b"
"2023-11-11 15:00:00",NA,"0b"
"2023-11-11 16:00:00",NA,"0b"
"2023-11-11 17:00:00",NA,"0b"
"2023-11-11 18:00:00",NA,"0b"
"2023-11-11 19:00:00",NA,"0b"
"2023-11-11 20:00:00",NA,"0b"
"2023-11-11 21:00:00",NA,"0b"
"2023-11-11 22:00:00",NA,"0b"
"2023-11-11 23:00:00",NA,"0b"
"2023-11-12 00:00:00",NA,"0b"
"2023-11-12 01:00:00",NA,"0b"
"2023-11-12 02:00:00",NA,"0b"
"2023-11-12 03:00:00",NA,"0b"
"2023-11-12 04:00:00",NA,"0b"
"2023-11-12 05:00:00",NA,"0b"
"2023-11-12 06:00:00",NA,"0b"
"2023-11-12 07:00:00",NA,"0b"
"2023-11-12 08:00:00",NA,"0b"
"2023-11-12 09:00:00",NA,"0b"
"2023-11-12 10:00:00",NA,"0b"
"2023-11-12 11:00:00",NA,"0b"
"2023-11-12 12:00:00",NA,"0b"
"2023-11-12 13:00:00",NA,"0b"
"2023-11-12 14:00:00",NA,"0b"
"2023-11-12 15:00:00",NA,"0b"
"2023-11-12 16:00:00",NA,"0b"
"2023-11-12 17:00:00",NA,"0b"
"2023-11-12 18:00:00",NA,"0b"
"2023-11-12 19:00:00",NA,"0b"
"2023-11-12 20:00:00",NA,"0b"
"2023-11-12 21:00:00",NA,"0b"
"2023-11-12 22:00:00",NA,"0b"
"2023-11-12 23:00:00",NA,"0b"
"2023-11-13 00:00:00",NA,"0b"
"2023-11-13 01:00:00",NA,"0b"
"2023-11-13 02:00:00",NA,"0b"
"2023-11-13 03:00:00",NA,"0b"
"2023-11-13 04:00:00",NA,"0b"
"2023-11-13 05:00:00",NA,"0b"
"2023-11-13 06:00:00",NA,"0b"
"2023-11-13 07:00:00",NA,"0b"
"2023-11-13 08:00:00",NA,"0b"
"2023-11-13 09:00:00",NA,"0b"
"2023-11-13 10:00:00",NA,"0b"
"2023-11-13 11:00:00",NA,"0b"
"2023-11-13 12:00:00",NA,"0b"
"2023-11-13 13:00:00",NA,"0b"
"2023-11-13 14:00:00",NA,"0b"
"2023-11-13 15:00:00",NA,"0b"
"2023-11-13 16:00:00",NA,"0b"
"2023-11-13 17:00:00",NA,"0b"
"2023-11-13 18:00:00",NA,"0b"
"2023-11-13 19:00:00",NA,"0b"
"2023-11-13 20:00:00",NA,"0b"
"2023-11-13 21:00:00",NA,"0b"
"2023-11-13 22:00:00",NA,"0b"
"2023-11-13 23:00:00",NA,"0b"
"2023-11-14 00:00:00",NA,"0b"
"2023-11-14 01:00:00",NA,"0b"
"2023-11-14 02:00:00",NA,"0b"
"2023-11-14 03:00:00",NA,"0b"
"2023-11-14 04:00:00",NA,"0b"
"2023-11-14 05:00:00",NA,"0b"
"2023-11-14 06:00:00",NA,"0b"
"2023-11-14 07:00:00",NA,"0b"
"2023-11-14 08:00:00",NA,"0b"
"2023-11-14 09:00:00",NA,"0b"
"2023-11-14 10:00:00",NA,"0b"
"2023-11-14 11:00:00",NA,"0b"
"2023-11-14 12:00:00",NA,"0b"
"2023-11-14 13:00:00",NA,"0b"
"2023-11-14 14:00:00",NA,"0b"
"2023-11-14 15:00:00",NA,"0b"
"2023-11-14 16:00:00",NA,"0b"
"2023-11-14 17:00:00",NA,"0b"
"2023-11-14 18:00:00",NA,"0b"
"2023-11-14 19:00:00",NA,"0b"
"2023-11-14 20:00:00",NA,"0b"
"2023-11-14 21:00:00",NA,"0b"
"2023-11-14 22:00:00",NA,"0b"
"2023-11-14 23:00:00",NA,"0b"
"2023-11-15 00:00:00",NA,"0b"
"2023-11-15 01:00:00",NA,"0b"
"2023-11-15 02:00:00",NA,"0b"
"2023-11-15 03:00:00",NA,"0b"
"2023-11-15 04:00:00",NA,"0b"
"2023-11-15 05:00:00",NA,"0b"
"2023-11-15 06:00:00",NA,"0b"
"2023-11-15 07:00:00",NA,"0b"
"2023-11-15 08:00:00",NA,"0b"
"2023-11-15 09:00:00",NA,"0b"
"2023-11-15 10:00:00",NA,"0b"
"2023-11-15 11:00:00",NA,"0b"
"2023-11-15 12:00:00",NA,"0b"
"2023-11-15 13:00:00",NA,"0b"
"2023-11-15 14:00:00",NA,"0b"
"2023-11-15 15:00:00",NA,"0b"
"2023-11-15 16:00:00",NA,"0b"
"2023-11-15 17:00:00",NA,"0b"
"2023-11-15 18:00:00",NA,"0b"
"2023-11-15 19:00:00",NA,"0b"
"2023-11-15 20:00:00",NA,"0b"
"2023-11-15 21:00:00",NA,"0b"
"2023-11-15 22:00:00",NA,"0b"
"2023-11-15 23:00:00",NA,"0b"
"2023-11-16 00:00:00",NA,"0b"
"2023-11-16 01:00:00",NA,"0b"
"2023-11-16 02:00:00",NA,"0b"
"2023-11-16 03:00:00",NA,"0b"
"2023-11-16 04:00:00",NA,"0b"
"2023-11-16 05:00:00",NA,"0b"
"2023-11-16 06:00:00",NA,"0b"
"2023-11-16 07:00:00",NA,"0b"
"2023-11-16 08:00:00",NA,"0b"
"2023-11-16 09:00:00",NA,"0b"
"2023-11-16 10:00:00",NA,"0b"
"2023-11-16 11:00:00",NA,"0b"
"2023-11-16 12:00:00",NA,"0b"
"2023-11-16 13:00:00",NA,"0b"
"2023-11-16 14:00:00",NA,"0b"
"2023-11-16 15:00:00",NA,"0b"
"2023-11-16 16:00:00",NA,"0b"
"2023-11-16 17:00:00",NA,"0b"
"2023-11-16 18:00:00",NA,"0b"
"2023-11-16 19:00:00",NA,"0b"
"2023-11-16 20:00:00",NA,"0b"
"2023-11-16 21:00:00",NA,"0b"
"2023-11-16 22:00:00",NA,"0b"
"2023-11-16 23:00:00",NA,"0b"
"2023-11-17 00:00:00",NA,"0b"
"2023-11-17 01:00:00",NA,"0b"
"2023-11-17 02:00:00",NA,"0b"
"2023-11-17 03:00:00",NA,"0b"
"2023-11-17 04:00:00",NA,"0b"
"2023-11-17 05:00:00",NA,"0b"
"2023-11-17 06:00:00",NA,"0b"
"2023-11-17 07:00:00",NA,"0b"
"2023-11-17 08:00:00",NA,"0b"
"2023-11-17 09:00:00",NA,"0b"
"2023-11-17 10:00:00",9085.647578124,"1b"
"2023-11-17 11:00:00",6602.79737955667,"1b"
"2023-11-17 12:00:00",5085.87298990833,"1b"
"2023-11-17 13:00:00",7993.288557945,"1b"
"2023-11-17 14:00:00",9946.01635742167,"1b"
"2023-11-17 15:00:00",13350.217692055,"1b"
"2023-11-17 16:00:00",15381.183691415,"1b"
"2023-11-17 17:00:00",14007.2532714933,"1b"
"2023-11-17 18:00:00",11995.38038737,"1b"
"2023-11-17 19:00:00",13739.8174316367,"1b"
"2023-11-17 20:00:00",11952.7663085883,"1b"
"2023-11-17 21:00:00",10111.93868815,"1b"
"2023-11-17 22:00:00",7587.55988768833,"1b"
"2023-11-17 23:00:00",3893.76719970333,"1b"
"2023-11-18 00:00:00",3149.16256917167,"1b"
"2023-11-18 01:00:00",1900.50949910833,"1b"
"2023-11-18 02:00:00",1747.1513265,"1b"
"2023-11-18 03:00:00",1564.01537068667,"1b"
"2023-11-18 04:00:00",1372.33469848667,"1b"
"2023-11-18 05:00:00",1214.02595215,"1b"
"2023-11-18 06:00:00",1404.51462402833,"1b"
"2023-11-18 07:00:00",1555.29156291167,"1b"
"2023-11-18 08:00:00",2936.80097249833,"1b"
"2023-11-18 09:00:00",3786.31076252833,"1b"
"2023-11-18 10:00:00",3206.33840332,"1b"
"2023-11-18 11:00:00",4363.97194824167,"1b"
"2023-11-18 12:00:00",7802.72052408333,"1b"
"2023-11-18 13:00:00",5336.5646393339,"1b"
"2023-11-18 14:00:00",3856.97299397333,"1b"
"2023-11-18 15:00:00",3805.223970535,"1b"
"2023-11-18 16:00:00",4937.98728841333,"1b"
"2023-11-18 17:00:00",5030.30600992667,"1b"
"2023-11-18 18:00:00",4909.526009115,"1b"
"2023-11-18 19:00:00",3386.23674722667,"1b"
"2023-11-18 20:00:00",2443.26297810667,"1b"
"2023-11-18 21:00:00",2473.07627156167,"1b"
"2023-11-18 22:00:00",1495.60604248333,"1b"
"2023-11-18 23:00:00",1200.37992349833,"1b"
"2023-11-19 00:00:00",1073.24713440167,"1b"
"2023-11-19 01:00:00",852.516841633333,"1b"
"2023-11-19 02:00:00",630.109414166667,"1b"
"2023-11-19 03:00:00",760.46908773,"1b"
"2023-11-19 04:00:00",744.420093291489,"1b"
"2023-11-19 05:00:00",NA,"0b"
"2023-11-19 06:00:00",NA,"0b"
"2023-11-19 07:00:00",NA,"0b"
"2023-11-19 08:00:00",NA,"0b"
"2023-11-19 09:00:00",NA,"0b"
"2023-11-19 10:00:00",NA,"0b"
"2023-11-19 11:00:00",NA,"0b"
"2023-11-19 12:00:00",NA,"0b"
"2023-11-19 13:00:00",NA,"0b"
"2023-11-19 14:00:00",NA,"0b"
"2023-11-19 15:00:00",NA,"0b"
"2023-11-19 16:00:00",NA,"0b"
"2023-11-19 17:00:00",NA,"0b"
"2023-11-19 18:00:00",NA,"0b"
"2023-11-19 19:00:00",NA,"0b"
"2023-11-19 20:00:00",NA,"0b"
"2023-11-19 21:00:00",NA,"0b"
"2023-11-19 22:00:00",NA,"0b"
"2023-11-19 23:00:00",NA,"0b"
"2023-11-20 00:00:00",NA,"0b"
"2023-11-20 01:00:00",NA,"0b"
"2023-11-20 02:00:00",NA,"0b"
"2023-11-20 03:00:00",NA,"0b"
"2023-11-20 04:00:00",NA,"0b"
"2023-11-20 05:00:00",NA,"0b"
"2023-11-20 06:00:00",NA,"0b"
"2023-11-20 07:00:00",NA,"0b"
"2023-11-20 08:00:00",NA,"0b"
"2023-11-20 09:00:00",NA,"0b"
"2023-11-20 10:00:00",NA,"0b"
"2023-11-20 11:00:00",NA,"0b"
"2023-11-20 12:00:00",NA,"0b"
"2023-11-20 13:00:00",NA,"0b"
"2023-11-20 14:00:00",NA,"0b"
"2023-11-20 15:00:00",NA,"0b"
"2023-11-20 16:00:00",NA,"0b"
"2023-11-20 17:00:00",NA,"0b"
"2023-11-20 18:00:00",NA,"0b"
"2023-11-20 19:00:00",NA,"0b"
"2023-11-20 20:00:00",NA,"0b"
"2023-11-20 21:00:00",NA,"0b"
"2023-11-20 22:00:00",NA,"0b"
"2023-11-20 23:00:00",NA,"0b"
"2023-11-21 00:00:00",NA,"0b"
"2023-11-21 01:00:00",NA,"0b"
"2023-11-21 02:00:00",NA,"0b"
"2023-11-21 03:00:00",NA,"0b"
"2023-11-21 04:00:00",NA,"0b"
"2023-11-21 05:00:00",NA,"0b"
"2023-11-21 06:00:00",NA,"0b"
"2023-11-21 07:00:00",NA,"0b"
"2023-11-21 08:00:00",NA,"0b"
"2023-11-21 09:00:00",NA,"0b"
"2023-11-21 10:00:00",NA,"0b"
"2023-11-21 11:00:00",NA,"0b"
"2023-11-21 12:00:00",NA,"0b"
"2023-11-21 13:00:00",NA,"0b"
"2023-11-21 14:00:00",NA,"0b"
"2023-11-21 15:00:00",NA,"0b"
"2023-11-21 16:00:00",NA,"0b"
"2023-11-21 17:00:00",NA,"0b"
"2023-11-21 18:00:00",NA,"0b"
"2023-11-21 19:00:00",NA,"0b"
"2023-11-21 20:00:00",NA,"0b"
"2023-11-21 21:00:00",NA,"0b"
"2023-11-21 22:00:00",NA,"0b"
"2023-11-21 23:00:00",NA,"0b"
"2023-11-22 00:00:00",NA,"0b"
"2023-11-22 01:00:00",NA,"0b"
"2023-11-22 02:00:00",NA,"0b"
"2023-11-22 03:00:00",NA,"0b"
"2023-11-22 04:00:00",NA,"0b"
"2023-11-22 05:00:00",NA,"0b"
"2023-11-22 06:00:00",NA,"0b"
"2023-11-22 07:00:00",NA,"0b"
"2023-11-22 08:00:00",NA,"0b"
"2023-11-22 09:00:00",NA,"0b"
"2023-11-22 10:00:00",NA,"0b"
"2023-11-22 11:00:00",NA,"0b"
"2023-11-22 12:00:00",NA,"0b"
"2023-11-22 13:00:00",NA,"0b"
"2023-11-22 14:00:00",NA,"0b"
"2023-11-22 15:00:00",NA,"0b"
"2023-11-22 16:00:00",NA,"0b"
"2023-11-22 17:00:00",NA,"0b"
"2023-11-22 18:00:00",NA,"0b"
"2023-11-22 19:00:00",NA,"0b"
"2023-11-22 20:00:00",NA,"0b"
"2023-11-22 21:00:00",NA,"0b"
"2023-11-22 22:00:00",NA,"0b"
"2023-11-22 23:00:00",NA,"0b"
"2023-11-23 00:00:00",NA,"0b"
"2023-11-23 01:00:00",NA,"0b"
"2023-11-23 02:00:00",NA,"0b"
"2023-11-23 03:00:00",NA,"0b"
"2023-11-23 04:00:00",NA,"0b"
"2023-11-23 05:00:00",NA,"0b"
"2023-11-23 06:00:00",NA,"0b"
"2023-11-23 07:00:00",NA,"0b"
"2023-11-23 08:00:00",NA,"0b"
"2023-11-23 09:00:00",NA,"0b"
"2023-11-23 10:00:00",NA,"0b"
"2023-11-23 11:00:00",NA,"0b"
"2023-11-23 12:00:00",NA,"0b"
"2023-11-23 13:00:00",NA,"0b"
"2023-11-23 14:00:00",NA,"0b"
"2023-11-23 15:00:00",NA,"0b"
"2023-11-23 16:00:00",NA,"0b"
"2023-11-23 17:00:00",NA,"0b"
"2023-11-23 18:00:00",NA,"0b"
"2023-11-23 19:00:00",NA,"0b"
"2023-11-23 20:00:00",NA,"0b"
"2023-11-23 21:00:00",NA,"0b"
"2023-11-23 22:00:00",NA,"0b"
"2023-11-23 23:00:00",NA,"0b"
"2023-11-24 00:00:00",NA,"0b"
"2023-11-24 01:00:00",NA,"0b"
"2023-11-24 02:00:00",NA,"0b"
"2023-11-24 03:00:00",NA,"0b"
"2023-11-24 04:00:00",NA,"0b"
"2023-11-24 05:00:00",NA,"0b"
"2023-11-24 06:00:00",NA,"0b"
"2023-11-24 07:00:00",NA,"0b"
"2023-11-24 08:00:00",NA,"0b"
"2023-11-24 09:00:00",NA,"0b"
"2023-11-24 10:00:00",NA,"0b"
"2023-11-24 11:00:00",NA,"0b"
"2023-11-24 12:00:00",NA,"0b"
"2023-11-24 13:00:00",NA,"0b"
"2023-11-24 14:00:00",NA,"0b"
"2023-11-24 15:00:00",NA,"0b"
"2023-11-24 16:00:00",NA,"0b"
"2023-11-24 17:00:00",NA,"0b"
"2023-11-24 18:00:00",NA,"0b"
"2023-11-24 19:00:00",NA,"0b"
"2023-11-24 20:00:00",NA,"0b"
"2023-11-24 21:00:00",NA,"0b"
"2023-11-24 22:00:00",NA,"0b"
"2023-11-24 23:00:00",NA,"0b"
"2023-11-25 00:00:00",NA,"0b"
"2023-11-25 01:00:00",NA,"0b"
"2023-11-25 02:00:00",NA,"0b"
"2023-11-25 03:00:00",NA,"0b"
"2023-11-25 04:00:00",NA,"0b"
"2023-11-25 05:00:00",NA,"0b"
"2023-11-25 06:00:00",NA,"0b"
"2023-11-25 07:00:00",NA,"0b"
"2023-11-25 08:00:00",NA,"0b"
"2023-11-25 09:00:00",NA,"0b"
"2023-11-25 10:00:00",NA,"0b"
"2023-11-25 11:00:00",NA,"0b"
"2023-11-25 12:00:00",NA,"0b"
"2023-11-25 13:00:00",NA,"0b"
"2023-11-25 14:00:00",NA,"0b"
"2023-11-25 15:00:00",NA,"0b"
"2023-11-25 16:00:00",NA,"0b"
"2023-11-25 17:00:00",NA,"0b"
"2023-11-25 18:00:00",NA,"0b"
"2023-11-25 19:00:00",NA,"0b"
"2023-11-25 20:00:00",NA,"0b"
"2023-11-25 21:00:00",NA,"0b"
"2023-11-25 22:00:00",NA,"0b"
"2023-11-25 23:00:00",NA,"0b"
"2023-11-26 00:00:00",NA,"0b"
"2023-11-26 01:00:00",NA,"0b"
"2023-11-26 02:00:00",NA,"0b"
"2023-11-26 03:00:00",NA,"0b"
"2023-11-26 04:00:00",NA,"0b"
"2023-11-26 05:00:00",NA,"0b"
"2023-11-26 06:00:00",NA,"0b"
"2023-11-26 07:00:00",NA,"0b"
"2023-11-26 08:00:00",NA,"0b"
